date,queue,language,confidence_score,confidence_label,business_priority_score,forecast_calls,actual_calls,partner_forecast_calls,risk_rate,primary_drivers,recommended_action
2026-05-06,Customer Service,EN,67.8,Medium,13.094,111.29,91.0,182.23,0.1875,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-06,Customer Service,FR,68.8,Medium,14.585,132.96,100.0,245.89,0.2292,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-06,Customer Service,IT,68.6,Medium,13.385,131.45,91.0,224.37,0.1875,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-06,Sales,DE,80.0,High,78.63,226.71,179.0,400.64,0.875,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-06,Sales,EN,62.9,Medium,5.835,66.3,44.0,96.85,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-06,Sales,FR,54.2,Low,5.994,77.05,60.0,140.84,0.1042,Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-05-06,Sales,IT,58.3,Medium,5.868,78.91,50.0,141.7,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-07,Customer Service,DE,84.8,High,133.817,319.13,326.0,540.35,0.9792,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-07,Customer Service,EN,64.7,Medium,10.876,99.18,81.0,142.47,0.125,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-07,Customer Service,FR,67.8,Medium,12.689,122.67,99.0,207.21,0.1667,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-07,Customer Service,IT,65.5,Medium,8.172,118.93,69.0,208.73,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-07,Sales,DE,76.0,Medium,41.783,204.56,155.0,358.14,0.4792,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Monitor
2026-05-07,Sales,EN,63.9,Medium,5.753,64.22,45.0,93.9,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-07,Sales,FR,61.0,Medium,5.251,72.74,49.0,128.2,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-07,Sales,IT,58.9,Medium,6.063,72.04,55.0,133.24,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-08,Customer Service,DE,85.1,High,132.63,317.97,313.0,531.34,1.0,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-08,Customer Service,EN,65.0,Medium,10.126,99.51,58.0,145.35,0.1875,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-08,Customer Service,FR,66.8,Medium,12.086,116.27,110.0,190.91,0.1458,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-08,Customer Service,IT,65.8,Medium,9.382,114.45,75.0,189.74,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-08,Sales,DE,72.1,Medium,33.845,180.66,150.0,362.14,0.3958,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-08,Sales,EN,64.0,Medium,5.135,60.25,38.0,89.1,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-08,Sales,FR,65.5,Medium,16.218,67.8,40.0,105.69,0.3542,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-08,Sales,IT,63.1,Medium,17.933,69.73,48.0,127.6,0.375,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-09,Customer Service,DE,82.7,High,101.203,224.88,160.0,326.54,0.9583,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-09,Customer Service,EN,59.2,Medium,5.41,63.85,49.0,86.11,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-09,Customer Service,FR,62.1,Medium,5.556,78.28,44.0,112.43,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-09,Customer Service,IT,61.2,Medium,5.859,77.3,50.0,122.0,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-09,Sales,DE,72.7,Medium,21.984,139.78,94.0,193.74,0.3125,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-09,Sales,EN,66.3,Medium,4.56,46.23,28.0,59.78,0.0833,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-05-09,Sales,FR,64.1,Medium,4.02,53.06,37.0,81.11,0.0625,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-09,Sales,IT,65.1,Medium,3.816,50.98,31.0,75.5,0.0833,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-10,Customer Service,DE,78.8,High,157.279,222.88,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-10,Customer Service,EN,61.0,Medium,46.251,53.98,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-10,Customer Service,FR,61.0,Medium,44.082,56.21,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-10,Customer Service,IT,61.0,Medium,44.285,59.28,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-10,Sales,DE,67.9,Medium,79.977,117.83,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-10,Sales,EN,61.0,Medium,13.784,29.8,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Monitor
2026-05-10,Sales,FR,61.0,Medium,13.159,31.85,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Monitor
2026-05-10,Sales,IT,61.0,Medium,12.632,31.85,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Monitor
2026-05-11,Customer Service,DE,85.7,High,227.748,421.59,412.0,795.14,1.0,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-11,Customer Service,EN,67.5,Medium,17.456,119.72,96.0,213.21,0.25,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-11,Customer Service,FR,73.2,Medium,27.593,164.98,134.0,325.77,0.2708,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-11,Customer Service,IT,69.8,Medium,18.293,153.52,120.0,314.65,0.2292,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-11,Sales,DE,73.8,Medium,70.892,272.35,273.0,453.5,0.6667,Monday effect: historical volume is higher at the start of the week. Business event effect: sales_offer is active. Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-11,Sales,EN,52.7,Low,6.785,82.46,73.0,132.62,0.1042,Monday effect: historical volume is higher at the start of the week. Business event effect: sales_offer is active. Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-05-11,Sales,FR,57.0,Low,22.935,102.91,78.0,198.58,0.3542,Monday effect: historical volume is higher at the start of the week. Business event effect: sales_offer is active. Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-05-11,Sales,IT,52.9,Low,6.694,96.34,85.0,168.28,0.1042,Monday effect: historical volume is higher at the start of the week. Business event effect: sales_offer is active. Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-05-12,Customer Service,DE,86.6,High,189.837,411.55,358.0,719.71,1.0,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-12,Customer Service,EN,66.3,Medium,15.957,109.99,90.0,195.07,0.2083,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-12,Customer Service,FR,72.6,Medium,21.183,142.32,111.0,255.38,0.2292,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-12,Customer Service,IT,69.6,Medium,14.486,134.94,109.0,227.76,0.1875,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-12,Sales,DE,77.4,Medium,52.452,232.59,173.0,387.66,0.5625,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-12,Sales,EN,59.7,Medium,6.771,74.03,61.0,129.46,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-12,Sales,FR,59.1,Medium,6.59,80.59,70.0,141.71,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-12,Sales,IT,60.3,Medium,6.14,79.17,57.0,126.25,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-13,Customer Service,DE,86.3,High,146.855,338.33,363.0,535.33,0.9583,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-13,Customer Service,EN,67.8,Medium,13.895,105.69,97.0,146.34,0.2083,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-13,Customer Service,FR,69.8,Medium,17.643,124.27,91.0,202.57,0.25,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-13,Customer Service,IT,68.4,Medium,12.663,127.96,102.0,222.58,0.1458,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-13,Sales,DE,75.4,Medium,46.698,223.95,161.0,417.71,0.5833,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-13,Sales,EN,58.2,Medium,5.195,66.09,37.0,99.37,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-13,Sales,FR,54.1,Low,5.03,78.76,53.0,148.23,0.0833,Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-05-13,Sales,IT,59.8,Medium,5.318,78.84,59.0,134.58,0.0833,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-14,Customer Service,DE,85.0,High,145.189,339.28,305.0,586.41,0.9583,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-05-14,Customer Service,EN,66.8,Medium,15.064,101.47,85.0,146.81,0.25,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-14,Customer Service,FR,70.3,Medium,33.132,132.5,92.0,231.51,0.375,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-14,Customer Service,IT,65.9,Medium,10.394,116.63,80.0,203.52,0.1458,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-14,Sales,DE,72.6,Medium,41.865,212.15,186.0,402.21,0.5,Partner correction: partner forecast is materially above the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Monitor
2026-05-14,Sales,EN,61.8,Medium,5.14,63.15,41.0,95.21,0.0833,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-05-14,Sales,FR,57.7,Low,5.555,75.68,55.0,146.29,0.1042,Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-05-14,Sales,IT,61.4,Medium,5.207,68.68,44.0,121.16,0.1042,Partner correction: partner forecast is materially above the model forecast.,Monitor
2026-06-01,Customer Service,DE,63.2,Medium,146.199,245.49,554.0,160.68,1.0,Monday effect: historical volume is higher at the start of the week. Business event effect: billing_cycle is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-01,Customer Service,EN,41.1,Low,13.853,79.2,132.0,51.84,0.1667,Monday effect: historical volume is higher at the start of the week. Business event effect: billing_cycle is active. Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-01,Customer Service,FR,48.6,Low,17.374,119.94,158.0,126.86,0.2292,Monday effect: historical volume is higher at the start of the week. Business event effect: billing_cycle is active.,Planner review recommended before schedule freeze
2026-06-01,Customer Service,IT,40.8,Low,18.453,106.05,153.0,98.38,0.25,Monday effect: historical volume is higher at the start of the week. Business event effect: billing_cycle is active.,Planner review recommended before schedule freeze
2026-06-01,Sales,DE,65.9,Medium,41.346,166.87,260.0,151.5,0.3542,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially below the model forecast.,Monitor
2026-06-01,Sales,EN,60.9,Medium,6.966,55.91,65.0,52.66,0.1042,Monday effect: historical volume is higher at the start of the week.,Monitor
2026-06-01,Sales,FR,53.9,Low,6.526,67.18,67.0,78.58,0.1042,Monday effect: historical volume is higher at the start of the week.,Planner review recommended before schedule freeze
2026-06-01,Sales,IT,51.9,Low,5.72,63.98,69.0,72.8,0.0833,Monday effect: historical volume is higher at the start of the week.,Planner review recommended before schedule freeze
2026-06-02,Customer Service,DE,71.2,Medium,171.596,237.64,0.0,0.0,1.0,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-02,Customer Service,EN,52.4,Low,56.62,70.8,0.0,0.0,1.0,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-02,Customer Service,FR,52.4,Low,55.227,76.48,0.0,0.0,1.0,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-02,Customer Service,IT,53.0,Low,54.695,79.59,0.0,0.0,1.0,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-02,Sales,DE,63.8,Medium,99.415,148.43,0.0,0.0,1.0,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-02,Sales,EN,51.5,Low,34.471,38.25,0.0,0.0,0.9583,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-02,Sales,FR,40.8,Low,35.084,43.79,0.0,0.0,0.9792,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-02,Sales,IT,39.6,Low,32.822,43.79,0.0,0.0,0.8958,Business event effect: public_holiday is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-03,Customer Service,DE,57.8,Low,145.044,245.26,494.0,0.0,1.0,Business event effect: holiday_rebound is active. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-03,Customer Service,EN,34.5,Low,14.628,72.52,142.0,0.0,0.1458,Business event effect: holiday_rebound is active. Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-03,Customer Service,FR,38.8,Low,16.051,79.83,172.0,32.79,0.1458,Business event effect: holiday_rebound is active. Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-03,Customer Service,IT,37.2,Low,14.665,81.88,150.0,26.41,0.1458,Business event effect: holiday_rebound is active. Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-03,Sales,DE,62.8,Medium,46.207,143.87,205.0,129.96,0.5,Capacity pressure: many intervals are flagged as understaffing risk.,Monitor
2026-06-03,Sales,EN,56.1,Low,7.469,46.29,54.0,43.62,0.125,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-03,Sales,FR,54.9,Low,7.49,60.48,66.0,68.97,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-03,Sales,IT,50.7,Low,7.134,58.6,66.0,69.45,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-04,Customer Service,DE,78.5,High,70.849,200.12,368.0,125.84,0.5833,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-04,Customer Service,EN,55.6,Low,7.885,62.68,76.0,38.92,0.1042,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-04,Customer Service,FR,65.0,Medium,24.685,89.0,100.0,92.71,0.375,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-04,Customer Service,IT,64.4,Medium,8.69,81.91,106.0,83.41,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-04,Sales,DE,64.6,Medium,30.029,146.38,166.0,142.06,0.3542,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-04,Sales,EN,55.2,Low,3.514,41.05,45.0,36.37,0.0208,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-04,Sales,FR,54.8,Low,13.424,57.58,62.0,72.44,0.2292,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-04,Sales,IT,53.0,Low,5.332,55.52,51.0,65.38,0.0833,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-05,Customer Service,DE,76.0,Medium,66.873,199.14,271.0,93.03,0.625,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-05,Customer Service,EN,56.0,Low,7.788,55.79,79.0,35.69,0.1042,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-05,Customer Service,FR,61.3,Medium,8.427,80.91,94.0,86.15,0.125,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-05,Customer Service,IT,66.6,Medium,8.337,72.96,97.0,66.18,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-05,Sales,DE,65.7,Medium,30.755,139.37,174.0,133.81,0.3542,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-05,Sales,EN,55.0,Low,3.538,35.14,33.0,28.32,0.0417,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-05,Sales,FR,54.6,Low,5.171,53.25,49.0,62.05,0.0833,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-05,Sales,IT,52.7,Low,4.45,52.86,45.0,56.76,0.0625,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-06,Customer Service,DE,75.4,Medium,130.307,174.69,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-06,Customer Service,EN,60.4,Medium,37.943,37.59,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-06,Customer Service,FR,60.1,Medium,35.106,37.83,0.0,0.0,0.9583,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-06,Customer Service,IT,61.0,Medium,35.94,40.91,0.0,0.0,0.9792,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-06,Sales,DE,61.9,Medium,71.053,97.45,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-06,Sales,EN,48.8,Low,11.999,24.96,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-06,Sales,FR,48.8,Low,10.762,25.31,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-06,Sales,IT,47.6,Low,10.276,25.31,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-07,Customer Service,DE,79.0,High,164.704,227.6,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-07,Customer Service,EN,60.7,Medium,47.791,55.1,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-07,Customer Service,FR,60.4,Medium,45.603,57.34,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-07,Customer Service,IT,61.0,Medium,45.572,60.44,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-07,Sales,DE,67.5,Medium,84.758,122.09,0.0,0.0,1.0,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-07,Sales,EN,49.0,Low,15.541,30.92,0.0,0.0,0.0417,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-07,Sales,FR,48.8,Low,14.4,33.01,0.0,0.0,0.0208,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-07,Sales,IT,47.6,Low,13.389,33.01,0.0,0.0,0.0,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-08,Customer Service,DE,81.9,High,141.182,257.33,457.0,181.78,0.9792,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-08,Customer Service,EN,49.3,Low,12.596,72.98,108.0,46.48,0.1458,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-08,Customer Service,FR,66.2,Medium,16.783,114.62,142.0,125.8,0.2083,Monday effect: historical volume is higher at the start of the week.,Monitor
2026-06-08,Customer Service,IT,67.3,Medium,10.856,105.79,114.0,110.75,0.125,Monday effect: historical volume is higher at the start of the week.,Monitor
2026-06-08,Sales,DE,66.1,Medium,43.069,183.21,253.0,180.7,0.4792,Monday effect: historical volume is higher at the start of the week. Capacity pressure: many intervals are flagged as understaffing risk.,Monitor
2026-06-08,Sales,EN,58.9,Medium,5.937,55.28,56.0,48.5,0.1042,Monday effect: historical volume is higher at the start of the week.,Monitor
2026-06-08,Sales,FR,52.2,Low,5.972,74.64,75.0,94.29,0.0833,Monday effect: historical volume is higher at the start of the week. Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-06-08,Sales,IT,51.6,Low,5.364,70.26,71.0,81.13,0.0833,Monday effect: historical volume is higher at the start of the week.,Planner review recommended before schedule freeze
2026-06-09,Customer Service,DE,77.2,Medium,87.7,227.39,388.0,147.04,0.7083,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-09,Customer Service,EN,54.8,Low,9.825,72.06,96.0,40.9,0.125,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-09,Customer Service,FR,62.5,Medium,14.244,94.87,118.0,96.63,0.1875,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-09,Customer Service,IT,64.5,Medium,12.001,96.56,133.0,98.98,0.1458,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-09,Sales,DE,67.4,Medium,36.967,156.01,211.0,146.72,0.3958,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-09,Sales,EN,61.0,Medium,5.451,46.41,64.0,40.87,0.0833,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-09,Sales,FR,54.7,Low,17.485,69.72,68.0,87.82,0.2917,Partner correction: partner forecast is materially above the model forecast.,Planner review recommended before schedule freeze
2026-06-09,Sales,IT,53.0,Low,5.851,59.93,71.0,70.54,0.0833,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-10,Customer Service,DE,82.7,High,106.391,207.98,402.0,137.72,0.8958,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-10,Customer Service,EN,55.3,Low,9.963,68.41,95.0,38.32,0.125,Partner correction: partner forecast is materially below the model forecast.,Planner review recommended before schedule freeze
2026-06-10,Customer Service,FR,61.6,Medium,11.915,88.19,112.0,92.81,0.1875,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-10,Customer Service,IT,65.2,Medium,10.507,76.84,118.0,71.0,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-10,Sales,DE,65.3,Medium,29.026,145.09,215.0,142.5,0.3125,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-10,Sales,EN,55.7,Low,3.217,40.72,44.0,37.09,0.0,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-10,Sales,FR,53.9,Low,6.072,59.79,54.0,66.29,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-10,Sales,IT,52.1,Low,4.224,60.56,60.0,66.06,0.0417,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-11,Customer Service,DE,80.1,High,101.155,203.74,363.0,112.88,0.8958,Partner correction: partner forecast is materially below the model forecast. Capacity pressure: many intervals are flagged as understaffing risk.,Review staffing and consider targeted overtime
2026-06-11,Customer Service,EN,60.3,Medium,22.218,59.16,88.0,37.72,0.375,Partner correction: partner forecast is materially below the model forecast.,Monitor
2026-06-11,Customer Service,FR,62.7,Medium,12.249,87.7,131.0,96.2,0.125,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-11,Customer Service,IT,64.7,Medium,10.107,82.0,106.0,78.54,0.1042,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-11,Sales,DE,64.6,Medium,23.595,139.43,172.0,136.96,0.2708,"Stable pattern: normal weekday, interval and language seasonality dominate.",Monitor
2026-06-11,Sales,EN,56.3,Low,3.67,43.78,47.0,41.14,0.0208,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-11,Sales,FR,54.9,Low,4.957,56.6,55.0,64.06,0.0625,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
2026-06-11,Sales,IT,53.5,Low,4.458,57.67,57.0,65.8,0.0417,"Stable pattern: normal weekday, interval and language seasonality dominate.",Planner review recommended before schedule freeze
